Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
Nevada,US,03/31/2020 19:33,1044,18,
Alabama,US,03/31/2020 19:33,949,15,
Mississippi,US,03/31/2020 19:33,937,20,
South Carolina,US,03/31/2020 19:33,925,18,
Utah,US,03/31/2020 19:33,806,4,
Minnesota,US,03/31/2020 19:33,629,12,
Oregon,US,03/31/2020 19:33,606,16,
Oklahoma,US,03/31/2020 19:33,568,23,
Arkansas,US,03/31/2020 19:33,508,7,
Washington DC,US,03/31/2020 19:33,495,9,
Kentucky,US,03/31/2020 19:33,480,11,
Idaho,US,03/31/2020 19:33,475,8,
Iowa,US,03/31/2020 19:33,424,6,
Rhode Island,US,03/31/2020 19:33,408,4,
Kansas,US,03/31/2020 19:33,384,8,
New Hampshire,US,03/31/2020 19:33,314,3,
Vermont,US,03/31/2020 19:33,304,12,
Maine,US,03/31/2020 19:33,303,5,
New Mexico,US,03/31/2020 19:33,281,4,
Delaware,US,03/31/2020 19:33,264,7,
Puerto Rico,US,03/31/2020 19:33,239,8,
Hawaii,US,03/31/2020 19:33,204,0,
Montana,US,03/31/2020 19:33,184,5,
Nebraska,US,03/31/2020 19:33,153,3,
,,03/31/2020 19:33,148,5,
West Virginia,US,03/31/2020 19:33,145,1,
North Dakota,US,03/31/2020 19:33,122,3,
Alaska,US,03/31/2020 19:33,119,3,
Wyoming,US,03/31/2020 19:33,109,0,
South Dakota,US,03/31/2020 19:33,108,1,
Grand Princess,US,03/31/2020 19:33,103,3,
Guam,US,03/31/2020 19:33,69,2,
Diamond Princess,US,03/31/2020 19:33,49,0,
US Virgin Islands,US,03/31/2020 19:33,30,0,
,,03/31/2020 19:33,2,0,
Quebec,Canada,03/31/2020 19:33,4162,31,
Ontario,Canada,03/31/2020 19:33,1706,32,
British Columbia,Canada,03/31/2020 19:33,970,19,
Alberta,Canada,03/31/2020 19:33,690,8,
Saskatchewan,Canada,03/31/2020 19:33,176,2,
Newfoundland and Labrador,Canada,03/31/2020 19:33,148,1,
Nova Scotia,Canada,03/31/2020 19:33,127,0,
Manitoba,Canada,03/31/2020 19:33,96,1,
New Brunswick,Canada,03/31/2020 19:33,68,0,
Prince Edward Island,Canada,03/31/2020 19:33,18,0,
Grand Princess,US,03/31/2020 19:33,13,0,
Yukon,Canada,03/31/2020 19:33,5,0,
Northwest Territories,Canada,03/31/2020 19:33,1,0,
Diamond Princess,US,03/31/2020 19:33,0,1,
,Italy,03/31/2020 19:33,105792,12428,15729.0
,Spain,03/31/2020 19:33,94417,8269,19259.0
,Germany,03/31/2020 19:33,68180,682,15824.0
,France,03/31/2020 19:33,52128,3523,9444.0
,Iran,03/31/2020 19:33,44605,2898,14656.0
,United Kingdom,03/31/2020 19:33,25150,1789,135.0
,Switzerland,03/31/2020 19:33,16186,395,1823.0
,Turkey,03/31/2020 19:33,13531,214,243.0
Brussels,Belgium,03/31/2020 19:33,12775,705,1696.0
,Netherlands,03/31/2020 19:33,12595,1039,250.0
,Austria,03/31/2020 19:33,10122,128,1095.0
,South Korea,03/31/2020 19:33,9786,162,5408.0
,Portugal,03/31/2020 19:33,7443,160,43.0
,Israel,03/31/2020 19:33,4831,20,163.0
,Brazil,03/31/2020 19:33,4715,168,127.0
,Norway,03/31/2020 19:33,4605,39,13.0
,Sweden,03/31/2020 19:33,4435,180,16.0
,Czechia,03/31/2020 19:33,3257,31,45.0
,Ireland,03/31/2020 19:33,2910,54,5.0
,Denmark,03/31/2020 19:33,2860,90,1.0
,Malaysia,03/31/2020 19:33,2766,43,537.0
,Chile,03/31/2020 19:33,2738,12,156.0
,Russia,03/31/2020 19:33,2337,17,121.0
,Poland,03/31/2020 19:33,2311,33,7.0
,Romania,03/31/2020 19:33,2245,80,220.0
,Ecuador,03/31/2020 19:33,2240,75,54.0
,Luxembourg,03/31/2020 19:33,2178,23,80.0
,Philippines,03/31/2020 19:33,2084,88,49.0
,Japan,03/31/2020 19:33,1953,56,424.0
,Pakistan,03/31/2020 19:33,1914,26,76.0
,Thailand,03/31/2020 19:33,1651,10,342.0
,Saudi Arabia,03/31/2020 19:33,1563,10,165.0
,Indonesia,03/31/2020 19:33,1528,136,81.0
,Finland,03/31/2020 19:33,1418,17,10.0
,India,03/31/2020 19:33,1397,35,123.0
,South Africa,03/31/2020 19:33,1353,3,31.0
,Greece,03/31/2020 19:33,1314,49,52.0
,Iceland,03/31/2020 19:33,1135,2,198.0
,Dominican Republic,03/31/2020 19:33,1109,51,5.0
,Mexico,03/31/2020 19:33,1094,28,35.0
,Panama,03/31/2020 19:33,1075,27,9.0
,Peru,03/31/2020 19:33,1065,24,53.0
,Argentina,03/31/2020 19:33,966,26,240.0
,Singapore,03/31/2020 19:33,926,3,240.0
,Serbia,03/31/2020 19:33,900,23,42.0
,Croatia,03/31/2020 19:33,867,6,67.0
,Slovenia,03/31/2020 19:33,802,15,10.0
,Colombia,03/31/2020 19:33,798,14,15.0
,Estonia,03/31/2020 19:33,745,4,26.0
,Algeria,03/31/2020 19:33,716,44,46.0
Hong Kong,Hong Kong,03/31/2020 19:33,714,4,128.0
Yokohama,Japan,03/31/2020 19:33,712,10,603.0
,Egypt,03/31/2020 19:33,710,46,157.0
,Iraq,03/31/2020 19:33,694,50,170.0
,Qatar,03/31/2020 19:33,693,1,51.0
,United Arab Emirates,03/31/2020 19:33,664,6,61.0
,New Zealand,03/31/2020 19:33,647,1,74.0
,Morocco,03/31/2020 19:33,602,36,24.0
,Bahrain,03/31/2020 19:33,567,4,295.0
,Ukraine,03/31/2020 19:33,549,13,8.0
,Lithuania,03/31/2020 19:33,537,8,7.0
,Armenia,03/31/2020 19:33,532,3,30.0
,Hungary,03/31/2020 19:33,492,16,37.0
,Lebanon,03/31/2020 19:33,463,12,37.0
,Bosnia and Herzegovina,03/31/2020 19:33,411,12,17.0
,Bulgaria,03/31/2020 19:33,399,8,17.0
,Latvia,03/31/2020 19:33,398,0,1.0
,Andorra,03/31/2020 19:33,370,8,10.0
,Slovakia,03/31/2020 19:33,363,0,3.0
,Tunisia,03/31/2020 19:33,362,10,3.0
,Moldova,03/31/2020 19:33,353,4,18.0
,Kazakhstan,03/31/2020 19:33,340,2,22.0
,Costa Rica,03/31/2020 19:33,330,2,4.0
,North Macedonia,03/31/2020 19:33,329,9,12.0
Taiwan,Taiwan,03/31/2020 19:33,322,5,39.0
,Uruguay,03/31/2020 19:33,320,1,25.0
,Azerbaijan,03/31/2020 19:33,298,5,26.0
,Kuwait,03/31/2020 19:33,289,0,73.0
,Jordan,03/31/2020 19:33,274,5,30.0
,Cyprus,03/31/2020 19:33,262,8,23.0
,Burkina Faso,03/31/2020 19:33,261,14,32.0
,Reunion,03/31/2020 19:33,247,0,1.0
,Albania,03/31/2020 19:33,243,15,52.0
,San Marino,03/31/2020 19:33,230,25,13.0
,Vietnam,03/31/2020 19:33,207,0,58.0
,Cameroon,03/31/2020 19:33,193,6,5.0
,Oman,03/31/2020 19:33,192,0,34.0
,Cuba,03/31/2020 19:33,186,6,8.0
,Senegal,03/31/2020 19:33,175,0,40.0
,Afghanistan,03/31/2020 19:33,174,4,5.0
,Uzbekistan,03/31/2020 19:33,172,2,7.0
,Faeroe Islands,03/31/2020 19:33,169,0,74.0
,Malta,03/31/2020 19:33,169,0,2.0
,Ivory Coast,03/31/2020 19:33,168,1,6.0
,Ghana,03/31/2020 19:33,161,5,31.0
,Belarus,03/31/2020 19:33,152,1,47.0
,Mauritius,03/31/2020 19:33,143,4,0.0
,Sri Lanka,03/31/2020 19:33,143,2,17.0
,Channel Islands,03/31/2020 19:33,141,3,0.0
,Honduras,03/31/2020 19:33,141,7,3.0
,Venezuela,03/31/2020 19:33,135,3,39.0
,Nigeria,03/31/2020 19:33,135,2,8.0
,Brunei,03/31/2020 19:33,129,1,45.0
,Martinique,03/31/2020 19:33,128,3,27.0
,Palestine,03/31/2020 19:33,117,1,18.0
,Georgia,03/31/2020 19:33,110,0,21.0
,Cambodia,03/31/2020 19:33,109,0,23.0
,Montenegro,03/31/2020 19:33,109,2,0.0
,Kyrgyzstan,03/31/2020 19:33,107,0,3.0
,Bolivia,03/31/2020 19:33,107,6,0.0
,Guadeloupe,03/31/2020 19:33,106,4,17.0
,DRC,03/31/2020 19:33,98,8,2.0
,Mayotte,03/31/2020 19:33,94,1,10.0
,Trinidad and Tobago,03/31/2020 19:33,85,3,1.0
,Rwanda,03/31/2020 19:33,70,0,0.0
,Gibraltar,03/31/2020 19:33,69,0,34.0
,Liechtenstein,03/31/2020 19:33,68,0,0.0
,Paraguay,03/31/2020 19:33,65,3,1.0
,Isle of Man,03/31/2020 19:33,60,0,0.0
,Kenya,03/31/2020 19:33,59,1,1.0
,Aruba,03/31/2020 19:33,55,0,1.0
,Monaco,03/31/2020 19:33,52,1,2.0
,Bangladesh,03/31/2020 19:33,51,5,25.0
,Madagascar,03/31/2020 19:33,46,0,0.0
,Uganda,03/31/2020 19:33,44,0,0.0
,French Guiana,03/31/2020 19:33,43,0,6.0
Macau,Macau,03/31/2020 19:33,41,0,10.0
,French Polynesia,03/31/2020 19:33,36,0,0.0
,Jamaica,03/31/2020 19:33,36,1,2.0
,Guatemala,03/31/2020 19:33,36,1,10.0
,Zambia,03/31/2020 19:33,35,0,0.0
,Togo,03/31/2020 19:33,34,1,10.0
,Barbados,03/31/2020 19:33,34,0,0.0
,El Salvador,03/31/2020 19:33,32,0,0.0
,Djibouti,03/31/2020 19:33,30,0,0.0
,Mali,03/31/2020 19:33,28,2,0.0
,Niger,03/31/2020 19:33,27,3,0.0
,Bermuda,03/31/2020 19:33,27,0,10.0
,Ethiopia,03/31/2020 19:33,26,0,2.0
,Guinea,03/31/2020 19:33,22,0,0.0
,Congo,03/31/2020 19:33,19,0,0.0
,Tanzania,03/31/2020 19:33,19,1,1.0
,Maldives,03/31/2020 19:33,18,0,13.0
,Gabon,03/31/2020 19:33,16,1,0.0
,New Caledonia,03/31/2020 19:33,16,0,0.0
,Myanmar,03/31/2020 19:33,15,1,0.0
,Saint Martin,03/31/2020 19:33,15,1,2.0
,Eritrea,03/31/2020 19:33,15,0,0.0
,Haiti,03/31/2020 19:33,15,0,1.0
,Bahamas,03/31/2020 19:33,14,0,1.0
,Mongolia,03/31/2020 19:33,12,0,2.0
,Equatorial Guinea,03/31/2020 19:33,12,0,1.0
,Dominica,03/31/2020 19:33,12,0,0.0
,Cayman Islands,03/31/2020 19:33,12,1,0.0
,Guyana,03/31/2020 19:33,12,2,0.0
,Namibia,03/31/2020 19:33,11,0,2.0
,Curacao,03/31/2020 19:33,11,1,2.0
,Seychelles,03/31/2020 19:33,10,0,0.0
,Syria,03/31/2020 19:33,10,2,0.0
,Greenland,03/31/2020 19:33,10,0,2.0
,Benin,03/31/2020 19:33,9,0,1.0
,Grenada,03/31/2020 19:33,9,0,0.0
,Laos,03/31/2020 19:33,9,0,0.0
,Saint Lucia,03/31/2020 19:33,9,0,1.0
,Eswatini,03/31/2020 19:33,9,0,0.0
,Suriname,03/31/2020 19:33,8,0,0.0
,Saint Kitts and Nevis,03/31/2020 19:33,8,0,0.0
,Mozambique,03/31/2020 19:33,8,0,0.0
,Libya,03/31/2020 19:33,8,0,0.0
,Zimbabwe,03/31/2020 19:33,8,1,0.0
,Guinea-Bissau,03/31/2020 19:33,8,0,0.0
,Angola,03/31/2020 19:33,7,2,1.0
,Sudan,03/31/2020 19:33,7,2,1.0
,Antigua and Barbuda,03/31/2020 19:33,7,0,0.0
,Chad,03/31/2020 19:33,7,0,0.0
,Sint Maarten,03/31/2020 19:33,6,0,0.0
,St. Barth,03/31/2020 19:33,6,0,1.0
,Mauritania,03/31/2020 19:33,6,1,2.0
,Cabo Verde,03/31/2020 19:33,6,1,0.0
,Vatican City,03/31/2020 19:33,6,0,0.0
,Fiji,03/31/2020 19:33,5,0,0.0
,Montserrat,03/31/2020 19:33,5,0,0.0
,Somalia,03/31/2020 19:33,5,0,1.0
,Turks and Caicos,03/31/2020 19:33,5,0,0.0
,Nepal,03/31/2020 19:33,5,0,1.0
,Gambia,03/31/2020 19:33,4,1,0.0
,Nicaragua,03/31/2020 19:33,4,1,0.0
,Bhutan,03/31/2020 19:33,4,0,0.0
,Liberia,03/31/2020 19:33,3,0,0.0
,CAR,03/31/2020 19:33,3,0,0.0
,British Virgin Islands,03/31/2020 19:33,3,0,0.0
,Belize,03/31/2020 19:33,3,0,0.0
,Botswana,03/31/2020 19:33,3,0,0.0
,MS Zaandam,03/31/2020 19:33,2,0,0.0
,Anguilla,03/31/2020 19:33,2,0,0.0
,Burundi,03/31/2020 19:33,2,0,0.0
,Papua New Guinea,03/31/2020 19:33,1,0,0.0
,St. Vincent Grenadines,03/31/2020 19:33,1,0,1.0
,Sierra Leone,03/31/2020 19:33,1,0,0.0
,Timor-Leste,03/31/2020 19:33,1,0,0.0
